dateOfLoss,occupancyType,countyCode,causeOfDamage,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,buildingDamageAmount,netBuildingPaymentAmount
2015-10-04T00:00:00.000Z,11,45079.0,2,34667.36,3183.72,30210.0,34667.36
2015-10-04T00:00:00.000Z,1,45079.0,2,156648.92,28130.68,144510.0,156648.92
2015-10-05T00:00:00.000Z,4,45063.0,2,,,,0.0
2015-10-03T00:00:00.000Z,1,45079.0,4,57090.65,60000.0,58091.0,57090.65
2015-10-04T00:00:00.000Z,11,45051.0,0,,,,0.0
2015-10-05T00:00:00.000Z,15,45035.0,4,22114.69,0.0,23038.0,22114.69
2015-10-05T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-04T00:00:00.000Z,1,45019.0,4,3876.66,0.0,6876.0,3876.66
2015-10-01T00:00:00.000Z,11,45015.0,1,2591.5,0.0,3841.0,2591.5
2015-10-03T00:00:00.000Z,1,45019.0,4,52005.15,15989.13,54005.0,52005.15
2015-10-03T00:00:00.000Z,11,45051.0,0,6232.04,0.0,8233.0,6232.04
2015-10-04T00:00:00.000Z,11,45079.0,2,7315.54,4192.12,6896.0,7315.54
2015-10-04T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,639.3,0.0,1253.0,639.3
2015-10-04T00:00:00.000Z,3,45019.0,4,1769.38,0.0,3732.0,1769.38
2015-10-03T00:00:00.000Z,1,45035.0,4,70950.89,15627.7,72201.0,70950.89
2015-10-04T00:00:00.000Z,1,45051.0,4,7527.76,0.0,7686.0,7527.76
2015-10-04T00:00:00.000Z,18,45079.0,2,0.0,500000.0,,0.0
2015-10-05T00:00:00.000Z,11,45019.0,4,7009.81,0.0,8259.0,7009.81
2015-10-03T00:00:00.000Z,3,45019.0,4,,,150.0,0.0
2015-10-04T00:00:00.000Z,1,45079.0,2,116006.77,19460.15,101303.0,116006.77
2015-10-03T00:00:00.000Z,1,45043.0,4,25305.17,0.0,26305.0,25305.17
2015-10-04T00:00:00.000Z,1,45085.0,0,6316.41,0.0,8317.0,6316.41
2015-10-03T00:00:00.000Z,1,45063.0,2,52066.72,0.0,50515.0,52066.72
2015-10-03T00:00:00.000Z,1,45051.0,4,4615.42,0.0,5073.0,4615.42
2015-10-04T00:00:00.000Z,11,45019.0,2,7830.6,0.0,8997.0,7830.6
2015-10-03T00:00:00.000Z,1,45035.0,4,17120.16,4054.26,16919.0,17120.16
2015-10-04T00:00:00.000Z,1,45035.0,4,,,,0.0
2015-10-03T00:00:00.000Z,11,45043.0,4,19053.02,0.0,18678.0,19053.02
2015-09-03T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-04T00:00:00.000Z,13,45079.0,4,154188.22,0.0,155438.0,154188.22
2015-10-03T00:00:00.000Z,1,45035.0,2,52168.69,34621.07,50134.0,52168.69
2015-10-04T00:00:00.000Z,1,45019.0,4,,,3210.0,0.0
2015-10-04T00:00:00.000Z,1,45063.0,4,1258.32,0.0,2508.0,1258.32
2015-10-05T00:00:00.000Z,1,45079.0,2,11697.06,0.0,7447.0,11697.06
2015-10-03T00:00:00.000Z,11,45019.0,1,5270.46,0.0,10270.0,5270.46
2015-10-04T00:00:00.000Z,11,45003.0,2,10098.23,0.0,10590.0,10098.23
2015-10-05T00:00:00.000Z,1,45051.0,4,24644.02,0.0,24754.0,24644.02
2015-10-03T00:00:00.000Z,1,45079.0,2,45622.59,9036.35,33032.0,45622.59
2015-10-04T00:00:00.000Z,1,45079.0,2,200000.0,0.0,205000.0,200000.0
2015-10-04T00:00:00.000Z,11,45019.0,2,21406.31,0.0,21164.0,21406.31
2015-10-04T00:00:00.000Z,1,45019.0,4,961.93,0.0,3961.0,961.93
2015-10-03T00:00:00.000Z,15,45043.0,2,14712.1,0.0,14701.0,14712.1
2015-10-10T00:00:00.000Z,1,45019.0,4,177.13,0.0,3922.0,177.13
2015-10-04T00:00:00.000Z,14,45035.0,2,11120.88,0.0,12120.0,11120.88
2015-10-03T00:00:00.000Z,3,45019.0,4,21803.09,0.0,29104.0,21803.09
2015-10-03T00:00:00.000Z,11,45035.0,2,9957.87,0.0,10598.0,9957.87
2015-10-03T00:00:00.000Z,1,45063.0,2,35075.56,0.0,25546.0,35075.56
2015-10-05T00:00:00.000Z,11,45019.0,4,211.84,0.0,1461.0,211.84
2015-10-04T00:00:00.000Z,11,45019.0,2,11067.32,0.0,8430.0,11067.32
2015-10-04T00:00:00.000Z,1,45079.0,2,244431.25,0.0,222165.0,244431.25
2015-10-03T00:00:00.000Z,1,45019.0,4,10312.83,0.0,12312.0,10312.83
2015-10-03T00:00:00.000Z,1,45051.0,2,1822.79,0.0,2961.0,1822.79
2015-10-03T00:00:00.000Z,1,45015.0,,,,,0.0
2015-10-06T00:00:00.000Z,6,45079.0,4,29610.97,0.0,30611.0,29610.97
2015-10-03T00:00:00.000Z,3,45019.0,4,2876.59,0.0,3633.0,2876.59
2015-10-03T00:00:00.000Z,1,45019.0,4,10870.17,0.0,14747.0,10870.17
2015-10-05T00:00:00.000Z,1,45043.0,4,940.91,0.0,1941.0,940.91
2015-10-03T00:00:00.000Z,15,45051.0,0,67195.99,0.0,68446.0,67195.99
2015-10-04T00:00:00.000Z,6,45019.0,,,,,0.0
2015-10-04T00:00:00.000Z,11,45015.0,2,576.56,0.0,1827.0,576.56
2015-11-03T00:00:00.000Z,1,45019.0,2,1292.8,0.0,2543.0,1292.8
2015-10-04T00:00:00.000Z,1,45051.0,2,35202.31,0.0,29909.0,35202.31
2015-10-03T00:00:00.000Z,11,45019.0,4,7586.76,0.0,8361.0,7586.76
2015-10-04T00:00:00.000Z,1,45051.0,1,58543.01,14758.5,59543.0,58543.01
2015-10-04T00:00:00.000Z,11,45079.0,2,86635.75,0.0,80498.0,86635.75
2015-10-02T00:00:00.000Z,1,45079.0,2,15637.36,0.0,18761.0,15637.36
2015-10-05T00:00:00.000Z,1,45075.0,2,38541.73,14665.25,41146.0,38541.73
2015-10-06T00:00:00.000Z,11,45043.0,2,49521.82,0.0,50772.0,49521.82
2015-10-04T00:00:00.000Z,1,45043.0,4,5398.14,0.0,6398.0,5398.14
2015-10-03T00:00:00.000Z,1,45079.0,2,12078.92,0.0,17079.0,12078.92
2015-10-04T00:00:00.000Z,15,45079.0,2,76500.0,0.0,85914.0,76500.0
2015-10-03T00:00:00.000Z,18,45079.0,4,,,,0.0
2015-10-04T00:00:00.000Z,1,45035.0,0,67190.55,10000.0,68441.0,67190.55
2015-10-03T00:00:00.000Z,1,45035.0,4,21787.21,0.0,23037.0,21787.21
2015-10-03T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,15,45019.0,2,25427.0,0.0,24616.0,25427.0
2015-10-03T00:00:00.000Z,11,45019.0,4,3798.36,0.0,5048.0,3798.36
2015-10-05T00:00:00.000Z,2,45035.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45075.0,2,10925.21,6071.02,12925.0,10925.21
2015-10-04T00:00:00.000Z,1,45019.0,2,2422.9,0.0,4423.0,2422.9
2015-10-05T00:00:00.000Z,11,45043.0,4,,,,0.0
2015-10-04T00:00:00.000Z,11,45063.0,0,,,,0.0
2015-10-05T00:00:00.000Z,11,45035.0,4,61479.84,14830.78,57012.0,61479.84
2015-10-03T00:00:00.000Z,1,45013.0,1,10228.82,0.0,10478.0,10228.82
2015-10-05T00:00:00.000Z,1,45019.0,4,8109.96,0.0,10110.0,8109.96
2015-10-04T00:00:00.000Z,1,45019.0,4,46294.4,19100.0,45475.0,46294.4
2015-10-04T00:00:00.000Z,6,45013.0,,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,12961.22,3334.25,11878.0,12961.22
2015-10-03T00:00:00.000Z,2,45019.0,4,,,3475.0,0.0
2015-10-02T00:00:00.000Z,1,45051.0,2,9440.76,0.0,10440.0,9440.76
2015-10-03T00:00:00.000Z,1,45019.0,4,591.9,0.0,2592.0,591.9
2015-10-03T00:00:00.000Z,1,45051.0,0,3086.5,0.0,4337.0,3086.5
2015-10-03T00:00:00.000Z,11,45019.0,4,14379.75,0.0,14348.0,14379.75
2015-05-25T00:00:00.000Z,1,45057.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,4080.2,0.0,4864.0,4080.2
2015-10-02T00:00:00.000Z,1,45019.0,2,23396.16,0.0,19018.0,23396.16
2015-10-04T00:00:00.000Z,16,45043.0,0,121382.71,60000.0,122633.0,121382.71
2015-10-03T00:00:00.000Z,1,45019.0,4,,,177.0,0.0
2015-10-03T00:00:00.000Z,11,45019.0,4,39867.38,0.0,41117.0,39867.38
2015-10-04T00:00:00.000Z,11,45063.0,4,15375.76,0.0,14708.0,15375.76
2015-10-04T00:00:00.000Z,11,45019.0,2,306.92,0.0,1557.0,306.92
2015-10-03T00:00:00.000Z,1,45063.0,2,,,,0.0
2015-10-03T00:00:00.000Z,1,,4,1208.79,0.0,3158.0,1208.79
2015-10-06T00:00:00.000Z,11,45035.0,4,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,54304.72,25000.0,51342.0,54304.72
2015-10-04T00:00:00.000Z,1,45079.0,4,250000.0,13241.91,217453.0,250000.0
2015-10-04T00:00:00.000Z,1,45019.0,4,13232.53,0.0,15787.0,13232.53
2015-10-03T00:00:00.000Z,11,45019.0,4,3406.73,0.0,4908.0,3406.73
2015-10-04T00:00:00.000Z,1,45063.0,4,6326.92,0.0,5219.0,6326.92
2015-10-04T00:00:00.000Z,1,45019.0,4,,,2926.0,0.0
2015-10-04T00:00:00.000Z,1,45079.0,2,29141.01,0.0,30641.0,29141.01
2015-10-05T00:00:00.000Z,1,45015.0,4,19169.83,0.0,21170.0,19169.83
2015-10-05T00:00:00.000Z,2,45035.0,0,,,,0.0
2015-10-05T00:00:00.000Z,11,45015.0,4,10065.02,0.0,10943.0,10065.02
2015-08-31T00:00:00.000Z,1,45015.0,4,10277.46,0.0,11295.0,10277.46
2015-11-03T00:00:00.000Z,11,45019.0,4,,,881.0,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,13827.37,7933.7,15827.0,13827.37
2015-10-04T00:00:00.000Z,1,45019.0,4,,,1614.0,0.0
2015-10-05T00:00:00.000Z,1,45051.0,,,,,0.0
2015-10-03T00:00:00.000Z,1,45051.0,2,,,463.0,0.0
2015-10-04T00:00:00.000Z,11,45051.0,0,48510.61,0.0,53511.0,48510.61
2015-10-03T00:00:00.000Z,1,45019.0,4,12492.18,0.0,11490.0,12492.18
2015-10-14T00:00:00.000Z,1,45079.0,,,,,0.0
2015-10-04T00:00:00.000Z,11,45019.0,0,,,4938.0,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,3478.39,0.0,5067.0,3478.39
2015-10-03T00:00:00.000Z,1,45019.0,4,15972.97,0.0,15570.0,15972.97
2015-10-04T00:00:00.000Z,1,45063.0,2,107039.65,4845.1,100291.0,107039.65
2015-10-04T00:00:00.000Z,1,45079.0,2,58467.19,0.0,53927.0,58467.19
2015-10-04T00:00:00.000Z,1,45019.0,0,,,1062.0,0.0
2015-10-01T00:00:00.000Z,11,45051.0,2,,,,0.0
2015-10-05T00:00:00.000Z,1,45041.0,2,20761.93,0.0,22761.0,20761.93
2015-10-04T00:00:00.000Z,1,45041.0,0,102374.7,14000.0,104375.0,102374.7
2015-10-03T00:00:00.000Z,11,45043.0,4,9717.6,0.0,10717.0,9717.6
2015-10-04T00:00:00.000Z,11,45043.0,2,243941.49,0.0,229484.0,243941.49
2015-10-03T00:00:00.000Z,1,45035.0,4,9133.71,0.0,9794.0,9133.71
2015-10-02T00:00:00.000Z,11,45063.0,4,27472.22,0.0,24868.0,27472.22
2015-10-05T00:00:00.000Z,18,45085.0,2,147102.68,0.0,148352.0,147102.68
2015-10-03T00:00:00.000Z,3,45063.0,2,196569.41,0.0,201569.0,196569.41
2015-10-04T00:00:00.000Z,1,45015.0,4,3060.39,0.0,3814.0,3060.39
2015-10-03T00:00:00.000Z,2,45019.0,4,41884.54,0.0,43884.0,41884.54
2015-10-04T00:00:00.000Z,1,45079.0,2,811.53,0.0,2062.0,811.53
2015-08-31T00:00:00.000Z,1,45019.0,0,8643.88,0.0,9893.0,8643.88
2015-10-05T00:00:00.000Z,3,45019.0,4,8254.44,0.0,9504.0,8254.44
2015-10-04T00:00:00.000Z,1,45063.0,2,53150.47,4497.46,44816.0,53150.47
2015-10-03T00:00:00.000Z,1,45015.0,4,,,65.0,0.0
2015-10-02T00:00:00.000Z,1,45051.0,0,16754.84,0.0,17755.0,16754.84
2015-10-03T00:00:00.000Z,1,45019.0,4,,,1853.0,0.0
2015-10-03T00:00:00.000Z,11,45085.0,4,15104.26,0.0,17104.0,15104.26
2015-10-04T00:00:00.000Z,11,45085.0,4,6981.05,3169.63,7755.0,6981.05
2015-10-03T00:00:00.000Z,11,45035.0,4,2271.05,3895.88,7132.0,2271.05
2015-10-04T00:00:00.000Z,1,45079.0,4,118468.65,0.0,123468.0,118468.65
2015-10-05T00:00:00.000Z,1,45063.0,4,6382.95,0.0,8383.0,6382.95
2015-10-03T00:00:00.000Z,1,45019.0,4,1180.02,0.0,2746.0,1180.02
2015-10-04T00:00:00.000Z,1,45051.0,4,5491.23,0.0,5447.0,5491.23
2015-10-04T00:00:00.000Z,1,45019.0,2,22753.09,0.0,22534.0,22753.09
2015-10-04T00:00:00.000Z,11,45085.0,2,,,1891.0,0.0
2015-10-04T00:00:00.000Z,18,45013.0,,,,,0.0
2015-10-02T00:00:00.000Z,11,45019.0,4,8896.85,189.98,10147.0,8896.85
2015-10-04T00:00:00.000Z,11,45085.0,2,9894.33,0.0,10627.0,9894.33
2015-10-04T00:00:00.000Z,1,45047.0,2,17386.69,0.0,21044.0,17386.69
2015-10-04T00:00:00.000Z,11,45079.0,4,32378.54,0.0,37379.0,32378.54
2015-05-10T00:00:00.000Z,2,45051.0,0,14736.47,0.0,16737.0,14736.47
2015-10-05T00:00:00.000Z,3,45015.0,,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,2,,,,0.0
2015-10-04T00:00:00.000Z,15,45043.0,,,,,0.0
2015-10-04T00:00:00.000Z,1,45043.0,4,23005.86,0.0,25005.0,23005.86
2015-10-03T00:00:00.000Z,11,45019.0,1,18006.29,0.0,20006.0,18006.29
2015-10-03T00:00:00.000Z,1,45051.0,4,1484.68,0.0,2485.0,1484.68
2015-11-10T00:00:00.000Z,1,45063.0,4,,,,0.0
2015-10-16T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,13,45085.0,4,72383.7,0.0,77383.0,72383.7
2015-10-05T00:00:00.000Z,1,45043.0,4,1596.63,0.0,2597.0,1596.63
2015-10-04T00:00:00.000Z,1,45019.0,2,20000.0,1686.93,27082.0,20000.0
2015-10-04T00:00:00.000Z,1,45063.0,2,111514.41,0.0,108563.0,111514.41
2015-10-03T00:00:00.000Z,6,45019.0,4,0.0,7878.93,,0.0
2015-10-07T00:00:00.000Z,11,45051.0,2,16750.41,5029.08,16714.0,16750.41
2015-10-04T00:00:00.000Z,11,45063.0,2,,,,0.0
2015-10-04T00:00:00.000Z,1,45079.0,0,58000.0,6600.0,122109.0,58000.0
2015-10-04T00:00:00.000Z,11,45079.0,4,24206.88,0.0,25207.0,24206.88
2015-10-03T00:00:00.000Z,2,45019.0,4,16974.88,0.0,17975.0,16974.88
2015-10-03T00:00:00.000Z,12,45051.0,0,12432.7,193.09,14433.0,12432.7
2015-10-05T00:00:00.000Z,3,45051.0,1,2065.69,0.0,4065.0,2065.69
2015-10-03T00:00:00.000Z,11,45019.0,4,,,1454.0,0.0
2015-10-02T00:00:00.000Z,1,45079.0,4,,,,0.0
2015-10-05T00:00:00.000Z,2,45035.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,4344.46,0.0,5344.0,4344.46
2015-10-03T00:00:00.000Z,6,45019.0,4,12773.28,2091.98,14773.0,12773.28
2015-10-03T00:00:00.000Z,11,45019.0,2,2168.56,0.0,6186.0,2168.56
2015-10-03T00:00:00.000Z,16,45019.0,4,2001.69,0.0,4002.0,2001.69
2015-10-06T00:00:00.000Z,1,45019.0,4,8185.85,0.0,9072.0,8185.85
2015-10-03T00:00:00.000Z,1,45019.0,1,12928.35,0.0,17928.0,12928.35
2015-10-03T00:00:00.000Z,1,45019.0,4,8086.8,0.0,9337.0,8086.8
2015-10-03T00:00:00.000Z,1,45019.0,4,26611.06,0.0,25407.0,26611.06
2015-10-04T00:00:00.000Z,18,45043.0,4,0.0,23016.64,,0.0
2015-10-05T00:00:00.000Z,1,45079.0,4,1067.97,0.0,2246.0,1067.97
2015-10-04T00:00:00.000Z,1,45019.0,4,,,2607.0,0.0
2015-10-04T00:00:00.000Z,6,45041.0,4,67231.01,36624.77,68231.0,67231.01
2015-10-04T00:00:00.000Z,11,45079.0,2,159792.55,0.0,142791.0,159792.55
2015-10-04T00:00:00.000Z,1,45079.0,2,250000.0,80433.06,197126.0,250000.0
2015-10-04T00:00:00.000Z,11,45079.0,0,19387.17,0.0,20638.0,19387.17
2015-10-03T00:00:00.000Z,1,45051.0,4,,,435.0,0.0
2015-10-03T00:00:00.000Z,11,45041.0,4,22994.42,15196.89,19420.0,22994.42
2015-10-03T00:00:00.000Z,11,45019.0,4,818.2,0.0,1818.0,818.2
2015-10-27T00:00:00.000Z,1,45051.0,0,6694.53,0.0,8695.0,6694.53
2015-10-06T00:00:00.000Z,1,45019.0,2,3080.41,0.0,4134.0,3080.41
2015-10-03T00:00:00.000Z,1,45019.0,4,48879.85,0.0,43180.0,48879.85
2015-10-04T00:00:00.000Z,11,45035.0,2,3777.41,0.0,4735.0,3777.41
2015-10-01T00:00:00.000Z,1,45063.0,2,11286.66,0.0,14658.0,11286.66
2015-10-04T00:00:00.000Z,11,45019.0,4,52359.61,18086.34,51310.0,52359.61
2015-10-04T00:00:00.000Z,1,45079.0,2,141900.0,0.0,144708.0,141900.0
2015-03-05T00:00:00.000Z,1,45035.0,,,,,0.0
2015-10-05T00:00:00.000Z,1,45051.0,4,5009.64,0.0,5734.0,5009.64
2015-10-03T00:00:00.000Z,1,45019.0,4,791.17,0.0,2791.0,791.17
2015-10-04T00:00:00.000Z,12,45043.0,2,999.41,0.0,1999.0,999.41
2015-10-03T00:00:00.000Z,1,45031.0,2,2398.15,0.0,3398.0,2398.15
2015-10-03T00:00:00.000Z,1,45019.0,,,,,0.0
2015-10-05T00:00:00.000Z,1,45063.0,2,,,3117.0,0.0
2015-10-03T00:00:00.000Z,11,45019.0,4,4336.97,0.0,5496.0,4336.97
2015-10-04T00:00:00.000Z,2,45079.0,0,,,160.0,0.0
2015-10-04T00:00:00.000Z,1,45019.0,4,12420.77,4756.66,16671.0,12420.77
2015-10-04T00:00:00.000Z,11,45051.0,4,2235.11,0.0,3236.0,2235.11
2015-10-05T00:00:00.000Z,1,45019.0,2,3121.51,0.0,3575.0,3121.51
2015-10-03T00:00:00.000Z,1,45035.0,0,100597.16,80000.0,101598.0,100597.16
2015-10-04T00:00:00.000Z,16,45019.0,2,31407.79,10903.76,31010.0,31407.79
2015-10-04T00:00:00.000Z,11,45051.0,0,,,834.0,0.0
2015-10-07T00:00:00.000Z,11,45051.0,0,903.69,0.0,2154.0,903.69
2015-10-03T00:00:00.000Z,1,45051.0,4,2780.87,0.0,3732.0,2780.87
2015-10-05T00:00:00.000Z,11,45019.0,4,660.09,0.0,1910.0,660.09
2015-10-03T00:00:00.000Z,1,45031.0,2,5697.96,0.0,7198.0,5697.96
2015-10-02T00:00:00.000Z,11,45019.0,4,6641.86,0.0,7673.0,6641.86
2015-10-03T00:00:00.000Z,11,45019.0,,,,,0.0
2015-10-05T00:00:00.000Z,1,45019.0,4,,,1809.0,0.0
2015-10-04T00:00:00.000Z,1,45019.0,4,,,2504.0,0.0
2015-10-06T00:00:00.000Z,1,45041.0,2,5955.51,0.0,6816.0,5955.51
2015-10-02T00:00:00.000Z,1,45041.0,4,19951.63,0.0,18999.0,19951.63
2015-10-04T00:00:00.000Z,15,45043.0,,,,,0.0
2015-10-03T00:00:00.000Z,11,45063.0,4,592.44,0.0,1761.0,592.44
2015-10-04T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-04T00:00:00.000Z,4,45085.0,4,,,1117.0,0.0
2015-10-15T00:00:00.000Z,1,45029.0,2,27851.06,0.0,29351.0,27851.06
2015-10-03T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-03T00:00:00.000Z,11,45051.0,4,6411.23,0.0,7661.0,6411.23
2015-10-04T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-04T00:00:00.000Z,1,45043.0,2,4270.81,0.0,5270.0,4270.81
2015-10-04T00:00:00.000Z,11,45079.0,4,6346.78,0.0,8347.0,6346.78
2015-10-02T00:00:00.000Z,2,45051.0,0,39596.15,9449.91,41597.0,39596.15
2015-10-03T00:00:00.000Z,11,45019.0,4,,,,0.0
2015-10-02T00:00:00.000Z,1,45051.0,4,24311.07,0.0,24297.0,24311.07
2015-10-04T00:00:00.000Z,11,45019.0,4,19734.69,0.0,18790.0,19734.69
2015-10-04T00:00:00.000Z,1,45043.0,4,15207.71,0.0,10240.0,15207.71
2015-10-02T00:00:00.000Z,1,45079.0,4,164954.7,0.0,151320.0,164954.7
2015-10-06T00:00:00.000Z,11,45019.0,4,4849.15,0.0,6099.0,4849.15
2015-10-04T00:00:00.000Z,1,45019.0,2,8606.98,0.0,11223.0,8606.98
2015-10-02T00:00:00.000Z,1,45079.0,4,12424.82,0.0,11782.0,12424.82
2015-08-31T00:00:00.000Z,16,45019.0,4,6075.84,0.0,10326.0,6075.84
2015-10-03T00:00:00.000Z,11,45051.0,4,15387.36,0.0,15112.0,15387.36
2015-10-04T00:00:00.000Z,1,45085.0,4,13768.02,1000.93,14768.0,13768.02
2015-10-03T00:00:00.000Z,11,45019.0,2,14346.69,5089.53,13325.0,14346.69
2015-10-03T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-05T00:00:00.000Z,2,45019.0,4,2929.6,0.0,4429.0,2929.6
2015-10-05T00:00:00.000Z,11,45063.0,4,38962.33,0.0,43962.0,38962.33
2015-05-25T00:00:00.000Z,1,45063.0,4,,,,0.0
2015-10-04T00:00:00.000Z,11,45019.0,4,14408.77,0.0,14929.0,14408.77
2015-10-08T00:00:00.000Z,1,45089.0,4,148987.17,24606.83,150237.0,148987.17
2015-06-25T00:00:00.000Z,1,45019.0,4,2266.74,0.0,3226.0,2266.74
2015-10-05T00:00:00.000Z,1,45019.0,4,,,2453.0,0.0
2015-10-03T00:00:00.000Z,11,45031.0,4,5723.16,0.0,5203.0,5723.16
2015-10-04T00:00:00.000Z,1,45051.0,2,4772.91,0.0,6272.0,4772.91
2015-10-03T00:00:00.000Z,11,45019.0,4,10752.94,0.0,12753.0,10752.94
2015-10-05T00:00:00.000Z,1,45055.0,4,,,2154.0,0.0
2015-10-03T00:00:00.000Z,3,45019.0,0,,,,0.0
2015-10-03T00:00:00.000Z,11,45089.0,0,2838.73,0.0,4089.0,2838.73
2015-10-03T00:00:00.000Z,15,45035.0,2,44977.86,0.0,42780.0,44977.86
2015-10-02T00:00:00.000Z,11,45019.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,26986.1,7092.04,27986.0,26986.1
2015-10-05T00:00:00.000Z,1,45089.0,4,6182.88,0.0,4108.0,6182.88
2015-10-03T00:00:00.000Z,1,45051.0,0,23454.54,0.0,25455.0,23454.54
2015-10-03T00:00:00.000Z,1,45035.0,4,1425.3,0.0,2675.0,1425.3
2015-10-04T00:00:00.000Z,1,45019.0,4,13991.53,130.85,15241.0,13991.53
2015-10-05T00:00:00.000Z,1,45079.0,4,,,,0.0
2015-10-04T00:00:00.000Z,11,45079.0,2,2185.74,0.0,3435.0,2185.74
2015-10-06T00:00:00.000Z,1,45019.0,4,14783.82,0.0,13239.0,14783.82
2015-10-04T00:00:00.000Z,14,45043.0,4,23561.84,0.0,24562.0,23561.84
2015-10-03T00:00:00.000Z,1,45085.0,4,18771.06,0.0,19771.0,18771.06
2015-10-04T00:00:00.000Z,1,45051.0,2,,,1076.0,0.0
2015-10-03T00:00:00.000Z,11,45019.0,2,,,,0.0
2015-10-03T00:00:00.000Z,11,45019.0,1,1554.46,0.0,2804.0,1554.46
2015-10-04T00:00:00.000Z,1,45079.0,2,2472.83,0.0,3472.0,2472.83
2015-10-04T00:00:00.000Z,1,45019.0,4,,,1358.0,0.0
2015-10-02T00:00:00.000Z,1,45029.0,4,,,975.0,0.0
2015-10-04T00:00:00.000Z,11,45027.0,4,12569.47,0.0,13569.0,12569.47
2015-10-03T00:00:00.000Z,14,45041.0,4,10368.11,4594.58,11939.0,10368.11
2015-10-04T00:00:00.000Z,11,45019.0,4,34992.66,0.0,33329.0,34992.66
2015-10-03T00:00:00.000Z,1,45019.0,2,2943.49,0.0,5943.0,2943.49
2015-10-03T00:00:00.000Z,1,45079.0,4,,,1379.0,0.0
2015-10-04T00:00:00.000Z,11,45079.0,2,30162.71,1836.85,32912.0,30162.71
2015-10-02T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-04T00:00:00.000Z,11,45051.0,0,,,459.0,0.0
2015-10-03T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-02T00:00:00.000Z,1,45015.0,4,,,,0.0
2015-10-03T00:00:00.000Z,11,45051.0,4,2125.0,0.0,4125.0,2125.0
2015-10-04T00:00:00.000Z,11,45051.0,4,1128.53,0.0,2332.0,1128.53
2015-10-04T00:00:00.000Z,1,45051.0,0,,,215.0,0.0
2015-10-21T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-10-04T00:00:00.000Z,11,45019.0,4,21275.93,3072.12,20972.0,21275.93
2015-10-03T00:00:00.000Z,1,45019.0,4,56246.04,8700.0,54120.0,56246.04
2015-10-03T00:00:00.000Z,1,45019.0,4,10333.0,0.0,10876.0,10333.0
2015-10-02T00:00:00.000Z,11,45019.0,4,1889.8,0.0,3139.0,1889.8
2015-10-03T00:00:00.000Z,1,45051.0,4,2617.2,0.0,3617.0,2617.2
2015-10-04T00:00:00.000Z,1,45079.0,4,178762.25,30500.0,168561.0,178762.25
2015-10-03T00:00:00.000Z,1,45019.0,4,2323.67,0.0,3574.0,2323.67
2015-10-03T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-10-06T00:00:00.000Z,1,45079.0,4,1712.63,0.0,2713.0,1712.63
2015-10-04T00:00:00.000Z,1,45019.0,4,6209.2,0.0,7459.0,6209.2
2015-10-04T00:00:00.000Z,1,45063.0,4,87500.0,0.0,103777.0,87500.0
2015-10-04T00:00:00.000Z,1,45019.0,4,303.16,0.0,3303.0,303.16
2015-10-04T00:00:00.000Z,3,45051.0,4,53411.85,0.0,46203.0,53411.85
2015-10-04T00:00:00.000Z,1,45019.0,4,4584.59,0.0,6584.0,4584.59
2015-10-04T00:00:00.000Z,11,45019.0,4,14610.35,0.0,14553.0,14610.35
2015-10-04T00:00:00.000Z,1,45079.0,4,111366.39,25234.8,102597.0,111366.39
2015-10-04T00:00:00.000Z,11,45079.0,2,14940.93,0.0,10050.0,14940.93
2015-10-04T00:00:00.000Z,3,45079.0,2,141801.26,5071.29,143051.0,141801.26
2015-10-04T00:00:00.000Z,1,45035.0,0,42149.98,10416.0,43400.0,42149.98
2015-10-02T00:00:00.000Z,1,45051.0,4,6757.52,0.0,7757.0,6757.52
2015-10-06T00:00:00.000Z,1,45035.0,4,,,1872.0,0.0
2015-10-04T00:00:00.000Z,11,45051.0,4,4387.11,0.0,5637.0,4387.11
